"aca.fav","tea.party","state","race","income","sex","age","education","month","year","polling.org"
0,0,"FL","White","$40,000-$75,000","Male","45-64","college graduate","September","2013","Kaiser"
NA,0,"OH","White",NA,"Female","65+","some college","September","2013","Kaiser"
0,0,"NY","White","$75,000+","Female","30-44","postgraduate","September","2013","Kaiser"
NA,0,"VA","Hispanic","$75,000+","Male","65+","postgraduate","September","2013","Kaiser"
1,1,"TX","White","$40,000-$75,000","Male","45-64","high school graduate","September","2013","Kaiser"
0,0,"VA","White","$40,000-$75,000","Male","18-29","high school graduate","September","2013","Kaiser"
NA,0,"GA","Black","$20,000-$40,000","Male","18-29","high school graduate","September","2013","Kaiser"
1,0,"MA","White","$40,000-$75,000","Female","45-64","some college","September","2013","Kaiser"
1,0,"LA","White","$75,000+","Male","45-64","college graduate","September","2013","Kaiser"
NA,0,"MI","Black","less than $20,000","Male","45-64","less than a high school education","September","2013","Kaiser"
1,0,"IL","White","$40,000-$75,000","Female","65+","some college","September","2013","Kaiser"
1,0,"NH","White","$40,000-$75,000","Female","45-64","postgraduate","September","2013","Kaiser"
NA,NA,"GA","White","less than $20,000","Female","18-29","some college","September","2013","Kaiser"
1,0,"MI","White","$75,000+","Male","45-64","college graduate","September","2013","Kaiser"
0,1,"TX","White","$75,000+","Male","65+","postgraduate","September","2013","Kaiser"
1,0,"TX","Black","$75,000+","Male","30-44","college graduate","September","2013","Kaiser"
1,0,"VA","White","$40,000-$75,000","Male","45-64","postgraduate","September","2013","Kaiser"
1,0,"FL","Hispanic","$20,000-$40,000","Male","18-29","some college","September","2013","Kaiser"
0,0,"TX","White","$75,000+","Female","65+","postgraduate","September","2013","Kaiser"
1,0,"NY","White","less than $20,000","Male","45-64","high school graduate","September","2013","Kaiser"
1,0,"MD","Black","$75,000+","Female","30-44","college graduate","September","2013","Kaiser"
NA,0,"AR","White","$20,000-$40,000","Male","65+","high school graduate","September","2013","Kaiser"
0,0,"TN","White","$20,000-$40,000","Male","45-64","less than a high school education","September","2013","Kaiser"
0,0,"IL","White","$40,000-$75,000","Female","65+","some college","September","2013","Kaiser"
1,0,"TX",NA,NA,"Male","45-64","some college","September","2013","Kaiser"
NA,0,"VA","White","$75,000+","Male","30-44","college graduate","September","2013","Kaiser"
1,1,"IL","White","less than $20,000","Female","45-64","high school graduate","September","2013","Kaiser"
0,0,"NH","White","$40,000-$75,000","Female","45-64","high school graduate","September","2013","Kaiser"
1,0,"OR","White","$20,000-$40,000","Female","18-29","college graduate","September","2013","Kaiser"
1,0,"FL","Hispanic","$20,000-$40,000","Female","45-64","high school graduate","September","2013","Kaiser"
0,0,"NY","White","$20,000-$40,000","Female","45-64","less than a high school education","September","2013","Kaiser"
0,0,"NM","Hispanic","$75,000+","Female","45-64","postgraduate","September","2013","Kaiser"
0,NA,"AK","Other","$40,000-$75,000","Male","65+","college graduate","September","2013","Kaiser"
0,1,"UT","White","$75,000+","Male","45-64","postgraduate","September","2013","Kaiser"
1,0,"CO","Hispanic","$40,000-$75,000","Male","18-29","high school graduate","September","2013","Kaiser"
NA,1,"OK","White",NA,"Male","45-64","college graduate","September","2013","Kaiser"
1,0,"WI","White","$75,000+","Male","45-64","some college","September","2013","Kaiser"
0,1,"MI","White","$75,000+","Male","65+","postgraduate","September","2013","Kaiser"
1,0,"NC","Black","$20,000-$40,000","Male","45-64","less than a high school education","September","2013","Kaiser"
1,0,"NY","Black","$75,000+","Male","45-64","college graduate","September","2013","Kaiser"
0,1,"KS","White","$40,000-$75,000","Male","45-64","high school graduate","September","2013","Kaiser"
0,0,"VA","White","$20,000-$40,000","Female","65+","high school graduate","September","2013","Kaiser"
1,0,"CT","Other","$75,000+","Male","30-44","postgraduate","September","2013","Kaiser"
1,0,"CA","White","$20,000-$40,000","Female","45-64","college graduate","September","2013","Kaiser"
1,0,"NV","White","less than $20,000","Female","65+","college graduate","September","2013","Kaiser"
0,0,"NY","White","$75,000+","Male","45-64","some college","September","2013","Kaiser"
1,0,"MA","White","$75,000+","Male","18-29","some college","September","2013","Kaiser"
1,0,"KY","Black","less than $20,000","Female","65+","high school graduate","September","2013","Kaiser"
0,0,"VA","White","$20,000-$40,000","Female","45-64","some college","September","2013","Kaiser"
1,0,"MA","Black","$20,000-$40,000","Female","45-64","high school graduate","September","2013","Kaiser"
0,0,"NC","White","$75,000+","Male","45-64","some college","September","2013","Kaiser"
0,1,"VA","White","$40,000-$75,000","Male","30-44","college graduate","September","2013","Kaiser"
NA,0,"IA","White","less than $20,000","Female","18-29","some college","September","2013","Kaiser"
0,0,"TX","White","$75,000+","Male","45-64","high school graduate","September","2013","Kaiser"
0,0,"IA","White","$40,000-$75,000","Male","45-64","some college","September","2013","Kaiser"
1,0,"AL","White","$75,000+","Male","18-29","high school graduate","September","2013","Kaiser"
1,0,"OK","White","$75,000+","Female","45-64","postgraduate","September","2013","Kaiser"
NA,0,"IL","White",NA,"Male","18-29","high school graduate","September","2013","Kaiser"
0,0,"IA","White","$40,000-$75,000","Female","45-64","high school graduate","September","2013","Kaiser"
0,0,"TX","White","$75,000+","Female","65+","postgraduate","September","2013","Kaiser"
0,0,"WI","White","$40,000-$75,000","Female","30-44","some college","September","2013","Kaiser"
NA,0,"AZ","Other","$40,000-$75,000","Male","18-29","postgraduate","September","2013","Kaiser"
1,NA,"UT","White","$40,000-$75,000","Female","45-64","college graduate","September","2013","Kaiser"
1,0,"UT","White","$20,000-$40,000","Male","45-64","high school graduate","September","2013","Kaiser"
1,0,"NM","White","$75,000+","Male","30-44","some college","September","2013","Kaiser"
0,1,"NC","White","$40,000-$75,000","Male","18-29","high school graduate","September","2013","Kaiser"
0,NA,"GA","White","$20,000-$40,000","Female","30-44","some college","September","2013","Kaiser"
0,0,"OH","White","$75,000+","Male","45-64","college graduate","September","2013","Kaiser"
0,1,"OH","White","$40,000-$75,000","Male","45-64","some college","September","2013","Kaiser"
NA,0,"NC","White","$20,000-$40,000","Male","45-64","less than a high school education","September","2013","Kaiser"
0,1,"NY","White","less than $20,000","Male","30-44","some college","September","2013","Kaiser"
1,0,"MS","Black","less than $20,000","Male","18-29","less than a high school education","September","2013","Kaiser"
1,0,"MI","Black","$40,000-$75,000","Male","45-64","some college","September","2013","Kaiser"
1,0,"CA","Hispanic","$20,000-$40,000","Female","45-64","less than a high school education","September","2013","Kaiser"
0,1,"FL",NA,"$75,000+","Male","45-64","some college","September","2013","Kaiser"
1,0,"OR","White","$75,000+","Female","45-64","postgraduate","September","2013","Kaiser"
1,0,"VA","Black","less than $20,000","Female","18-29","some college","September","2013","Kaiser"
0,1,"NC","White","$20,000-$40,000","Male","18-29","high school graduate","September","2013","Kaiser"
NA,0,"PA","White","less than $20,000","Male","45-64","high school graduate","September","2013","Kaiser"
1,0,"VA","Black","$75,000+","Male","30-44","postgraduate","September","2013","Kaiser"
NA,1,"MI","White","$40,000-$75,000","Female","45-64","postgraduate","September","2013","Kaiser"
NA,0,"PA","White","$40,000-$75,000","Male","30-44","college graduate","September","2013","Kaiser"
0,NA,"TN",NA,NA,"Female","45-64","college graduate","September","2013","Kaiser"
1,0,"NY","White","$75,000+","Female","30-44","postgraduate","September","2013","Kaiser"
1,0,"NY","Hispanic","$20,000-$40,000","Female","18-29","high school graduate","September","2013","Kaiser"
NA,0,"TX","Hispanic","$20,000-$40,000","Female","18-29","less than a high school education","September","2013","Kaiser"
0,1,"OH","White",NA,"Male","30-44","high school graduate","September","2013","Kaiser"
1,0,"PA","White","$40,000-$75,000","Female","45-64","postgraduate","September","2013","Kaiser"
0,NA,"NY","White","less than $20,000","Female","45-64","high school graduate","September","2013","Kaiser"
1,0,"AR","Other","less than $20,000","Female","30-44","college graduate","September","2013","Kaiser"
0,1,"TX","White","$20,000-$40,000","Male","45-64","some college","September","2013","Kaiser"
1,0,"IL","Black","$40,000-$75,000","Female","18-29","high school graduate","September","2013","Kaiser"
0,0,"FL","Other","less than $20,000","Female","45-64","some college","September","2013","Kaiser"
0,0,"FL","White","less than $20,000","Male","18-29","high school graduate","September","2013","Kaiser"
0,1,"CO","White","$75,000+","Male","30-44","some college","September","2013","Kaiser"
1,0,"CA","White","$75,000+","Male","30-44","postgraduate","September","2013","Kaiser"
1,1,"NC","Hispanic","less than $20,000","Male","18-29","less than a high school education","September","2013","Kaiser"
0,0,"PA","White","$20,000-$40,000","Male","45-64","high school graduate","September","2013","Kaiser"
1,0,"FL","Hispanic","less than $20,000","Female","45-64","high school graduate","September","2013","Kaiser"
1,0,"GA","White","$20,000-$40,000","Male","45-64","high school graduate","September","2013","Kaiser"
1,0,"TX","White","$20,000-$40,000","Female","30-44","postgraduate","September","2013","Kaiser"
0,0,"MD","White","$75,000+","Male","18-29","postgraduate","September","2013","Kaiser"
1,1,"NY","White","$75,000+","Male","18-29","some college","September","2013","Kaiser"
0,1,"KY","White",NA,"Female",NA,"college graduate","September","2013","Kaiser"
1,0,"MI","White","less than $20,000","Male","18-29","high school graduate","September","2013","Kaiser"
0,NA,"VA",NA,NA,"Female","45-64",NA,"September","2013","Kaiser"
NA,1,"NY",NA,"$40,000-$75,000","Male","18-29","high school graduate","September","2013","Kaiser"
1,NA,"MI","White",NA,"Male","30-44","high school graduate","September","2013","Kaiser"
1,0,"CA","White","$40,000-$75,000","Male","30-44","high school graduate","September","2013","Kaiser"
0,1,"MS","White",NA,"Female","65+","some college","September","2013","Kaiser"
0,1,"LA","White","$40,000-$75,000","Male","45-64","some college","September","2013","Kaiser"
NA,1,"WA","White","$75,000+","Male","65+","postgraduate","September","2013","Kaiser"
0,0,"NE","White","$40,000-$75,000","Female","30-44","some college","September","2013","Kaiser"
1,0,"CA","Other","$75,000+","Male","30-44","some college","September","2013","Kaiser"
1,0,"AZ","White","$75,000+","Female","45-64","postgraduate","September","2013","Kaiser"
0,0,"AZ","White","$75,000+","Female","45-64","some college","September","2013","Kaiser"
NA,0,"ME","White","$40,000-$75,000","Male","30-44","some college","September","2013","Kaiser"
1,0,"UT","White",NA,"Female","45-64","college graduate","September","2013","Kaiser"
NA,NA,"CA","White","$75,000+","Male","18-29","less than a high school education","September","2013","Kaiser"
1,NA,"MI","White",NA,"Female","18-29","high school graduate","September","2013","Kaiser"
1,0,"MO","White","$40,000-$75,000","Male","30-44","high school graduate","September","2013","Kaiser"
NA,NA,"PA","White","$40,000-$75,000","Female","65+","postgraduate","September","2013","Kaiser"
1,NA,"TN","Black",NA,"Female","45-64","high school graduate","September","2013","Kaiser"
0,0,"OR","White","$40,000-$75,000","Male","18-29","some college","September","2013","Kaiser"
NA,1,"AL","White","$20,000-$40,000","Female","65+","high school graduate","September","2013","Kaiser"
1,0,"CA","White","$75,000+","Male","45-64","high school graduate","September","2013","Kaiser"
0,1,"MN","White","$75,000+","Male","30-44","some college","September","2013","Kaiser"
0,0,"CA","White","$75,000+","Female","45-64","college graduate","September","2013","Kaiser"
NA,1,"KS","White","less than $20,000","Male","30-44","high school graduate","September","2013","Kaiser"
NA,NA,"AR","Black","less than $20,000","Female","18-29","some college","September","2013","Kaiser"
0,0,"IL","White","$75,000+","Female","18-29","college graduate","September","2013","Kaiser"
0,0,"MI","White",NA,"Female","18-29","college graduate","September","2013","Kaiser"
0,0,"KY","White","$20,000-$40,000","Male","45-64","high school graduate","September","2013","Kaiser"
0,0,"WA","White","$20,000-$40,000","Female","30-44","high school graduate","September","2013","Kaiser"
0,0,"NE","White","less than $20,000","Male","18-29","some college","September","2013","Kaiser"
1,0,"CA","Other","$40,000-$75,000","Male","30-44","postgraduate","September","2013","Kaiser"
NA,0,"CA","Hispanic",NA,"Male","18-29","high school graduate","September","2013","Kaiser"
0,0,"NV","White","$20,000-$40,000","Male","45-64","some college","September","2013","Kaiser"
NA,0,"WA","White",NA,"Male","30-44","some college","September","2013","Kaiser"
0,1,"SD","White","$75,000+","Male","30-44","some college","September","2013","Kaiser"
0,1,"AR","White","less than $20,000","Male","65+","some college","September","2013","Kaiser"
1,0,"CA","Hispanic","$20,000-$40,000","Female","45-64","less than a high school education","September","2013","Kaiser"
0,0,"FL","White","$20,000-$40,000","Female","18-29","some college","September","2013","Kaiser"
NA,NA,"CA","Hispanic",NA,"Male","65+","some college","September","2013","Kaiser"
1,0,"CA","White","$75,000+","Male","45-64","college graduate","September","2013","Kaiser"
1,1,"CA","White","$75,000+","Male","18-29","some college","September","2013","Kaiser"
0,0,"OR","White","$75,000+","Male","65+","high school graduate","September","2013","Kaiser"
NA,0,"CA","Other","$20,000-$40,000","Female","30-44","some college","September","2013","Kaiser"
1,0,"TX","White","$75,000+","Male","45-64","college graduate","September","2013","Kaiser"
1,0,"GA","Black","less than $20,000","Male","30-44","high school graduate","September","2013","Kaiser"
1,NA,"NJ","White","less than $20,000","Male","30-44","college graduate","September","2013","Kaiser"
0,0,"TX","White","$75,000+","Female","18-29","some college","September","2013","Kaiser"
1,0,"SC","Black",NA,"Male","45-64","high school graduate","September","2013","Kaiser"
1,0,"IN","White","$75,000+","Male","45-64","postgraduate","September","2013","Kaiser"
0,0,"GA","White",NA,"Female","65+","college graduate","September","2013","Kaiser"
1,0,"CA","Hispanic","$40,000-$75,000","Female","18-29","some college","September","2013","Kaiser"
0,0,"SC","White","less than $20,000","Female","65+","less than a high school education","September","2013","Kaiser"
0,1,"KY","White","$75,000+","Female","30-44","postgraduate","September","2013","Kaiser"
NA,0,"VA","Hispanic","$40,000-$75,000","Male","45-64","less than a high school education","September","2013","Kaiser"
1,NA,"CT","Black","$40,000-$75,000","Male","18-29","high school graduate","September","2013","Kaiser"
1,0,"FL","Other","less than $20,000","Female","45-64","high school graduate","September","2013","Kaiser"
1,0,"PA","White","$40,000-$75,000","Male","30-44","postgraduate","September","2013","Kaiser"
0,1,"FL","White","$40,000-$75,000","Male","45-64","postgraduate","September","2013","Kaiser"
1,0,"OH","White","$75,000+","Male","18-29","high school graduate","September","2013","Kaiser"
NA,0,"NJ","White","$20,000-$40,000","Female","65+","high school graduate","September","2013","Kaiser"
0,0,"IN","White","less than $20,000","Female","18-29","some college","September","2013","Kaiser"
1,0,"MI","White","$40,000-$75,000","Female","45-64","college graduate","September","2013","Kaiser"
0,1,"FL","White",NA,"Male","45-64","postgraduate","September","2013","Kaiser"
NA,0,"TX","Hispanic",NA,"Female","30-44","less than a high school education","September","2013","Kaiser"
1,1,"GA","Black","$40,000-$75,000","Male","18-29","some college","September","2013","Kaiser"
1,0,"PA","Other",NA,"Male","45-64","college graduate","September","2013","Kaiser"
1,0,"MS","Hispanic","$40,000-$75,000","Female","45-64","college graduate","September","2013","Kaiser"
1,0,"TN","White","$20,000-$40,000","Female","30-44","college graduate","September","2013","Kaiser"
0,NA,"KY","White","$75,000+","Male","30-44","postgraduate","September","2013","Kaiser"
1,NA,"TN","White","$20,000-$40,000","Female","30-44","postgraduate","September","2013","Kaiser"
0,0,"NJ","White","$40,000-$75,000","Female","65+","postgraduate","September","2013","Kaiser"
0,1,"FL","White",NA,"Male","65+","postgraduate","September","2013","Kaiser"
1,0,"MO","White","$20,000-$40,000","Female","65+","high school graduate","September","2013","Kaiser"
NA,0,"NC","Hispanic","$75,000+","Male","18-29","high school graduate","September","2013","Kaiser"
0,1,"OH","White","$75,000+","Male","65+","college graduate","September","2013","Kaiser"
1,0,"IL","Black","less than $20,000","Female","45-64","high school graduate","September","2013","Kaiser"
0,0,"PA","White","$20,000-$40,000","Female","65+","college graduate","September","2013","Kaiser"
NA,1,"NY","White","$40,000-$75,000","Female","18-29","high school graduate","September","2013","Kaiser"
NA,1,"OH","White","$20,000-$40,000","Male","30-44","high school graduate","September","2013","Kaiser"
0,0,"PA","Black","$40,000-$75,000","Male","45-64","college graduate","September","2013","Kaiser"
0,1,"CO","White","$20,000-$40,000","Female","30-44","college graduate","September","2013","Kaiser"
